from_node,to_node,road_id,from_node_lon,from_node_lat,to_node_lon,to_node_lat,distance,duration
42427122,42427115,323,-73.9440172,40.8377866,-73.9442977,40.8370771,82.3492191,22
42427122,42427126,324,-73.9440172,40.8377866,-73.9437512,40.8384634,78.51588184,21
42427122,42428966,325,-73.9440172,40.8377866,-73.9427349,40.8372479,123.5916933,72
42427126,42427122,326,-73.9437512,40.8384634,-73.9440172,40.8377866,78.51588184,21
42427126,42441704,327,-73.9437512,40.8384634,-73.945543,40.839232,173.5598846,102
42427126,42427128,328,-73.9437512,40.8384634,-73.943465,40.839174,82.60546606,23
42427128,42428970,329,-73.943465,40.839174,-73.9418259,40.8384885,157.8147188,91
42427128,42427133,330,-73.943465,40.839174,-73.943066,40.840193,118.1809389,32
42427128,42427126,331,-73.943465,40.839174,-73.9437512,40.8384634,82.60546606,23
42427133,42427136,332,-73.943066,40.840193,-73.942279,40.842154,227.8922636,60
42427133,42428973,333,-73.943066,40.840193,-73.9412769,40.8392425,184.1723858,49
42427133,2499827795,334,-73.943066,40.840193,-73.9441028,40.8407273,105.6862537,29
42427133,42427128,335,-73.943066,40.840193,-73.943465,40.839174,118.1809389,32
42427136,42427133,336,-73.942279,40.842154,-73.943066,40.840193,227.8922636,60
42427136,42428978,337,-73.942279,40.842154,-73.9398609,40.8411266,233.6880098,86
42427136,42427139,338,-73.942279,40.842154,-73.942013,40.84281,76.3025878,21
42427139,42427143,339,-73.942013,40.84281,-73.9416398,40.843443,77.08893462,21
42427139,42447419,340,-73.942013,40.84281,-73.942944,40.843193,89.29857531,53
42427139,42427136,341,-73.942013,40.84281,-73.942279,40.842154,76.3025878,21
42427143,42427139,342,-73.9416398,40.843443,-73.942013,40.84281,77.08893462,21
42427143,42427146,343,-73.9416398,40.843443,-73.941142,40.844049,79.37655404,21
42427146,42427143,344,-73.941142,40.844049,-73.9416398,40.843443,79.37655404,21
42427146,42427150,345,-73.941142,40.844049,-73.940795,40.844686,76.62485765,21
42427146,42435002,346,-73.941142,40.844049,-73.942459,40.844601,126.867406,74
42427150,42427146,347,-73.940795,40.844686,-73.941142,40.844049,76.62485765,21
42427150,42427152,348,-73.940795,40.844686,-73.940518,40.845369,79.44437491,21
42427150,42428989,349,-73.940795,40.844686,-73.939025,40.843942,170.6199608,99
42427152,42427150,350,-73.940518,40.845369,-73.940795,40.844686,79.44437491,21
42427152,42427156,351,-73.940518,40.845369,-73.940241,40.846048,79.01942216,21
42427152,42429479,352,-73.940518,40.845369,-73.94261,40.846231,200.7312962,118
42427156,42427152,353,-73.940241,40.846048,-73.940518,40.845369,79.01942216,21
42427156,42427159,354,-73.940241,40.846048,-73.940061,40.846519,54.51931238,15
42427156,42428998,355,-73.940241,40.846048,-73.9386774,40.8454318,149.035936,86
42427159,42427156,356,-73.940061,40.846519,-73.940241,40.846048,54.51931238,15
42427159,42427164,357,-73.940061,40.846519,-73.939779,40.84721,80.4185422,22
42427164,42427159,358,-73.939779,40.84721,-73.940061,40.846519,80.4185422,22
42427164,42427168,359,-73.939779,40.84721,-73.939524,40.847838,73.05453907,20
42427164,42429006,360,-73.939779,40.84721,-73.938227,40.846934,134.3989506,78
42427168,42427164,361,-73.939524,40.847838,-73.939779,40.84721,73.05453907,20
42427168,42458936,362,-73.939524,40.847838,-73.940436,40.848019,79.48036832,46
42427168,60925950,363,-73.939524,40.847838,-73.9391904,40.8486855,98.33116929,26
42427185,42427190,364,-73.9386594,40.8499781,-73.938284,40.850909,108.2264277,29
42427185,42428094,365,-73.9386594,40.8499781,-73.936397,40.849541,196.8360929,114
42427185,60926076,366,-73.9386594,40.8499781,-73.9389502,40.8493123,77.97661054,21
42427190,42427185,367,-73.938284,40.850909,-73.9386594,40.8499781,108.2264277,29
42427190,42427196,368,-73.938284,40.850909,-73.937819,40.852128,141.081837,37
42427190,42430951,369,-73.938284,40.850909,-73.937365,40.850645,82.8538897,19
42427190,42444097,370,-73.938284,40.850909,-73.939236,40.851179,85.69276764,19
42427196,42427190,371,-73.937819,40.852128,-73.938284,40.850909,141.081837,37
42427196,42427206,372,-73.937819,40.852128,-73.937435,40.85338,142.9169788,39
42427206,42427212,373,-73.937435,40.85338,-73.9369033,40.855125,199.1163939,53
42427206,42427196,374,-73.937435,40.85338,-73.937819,40.852128,142.9169788,39
42427206,42454089,375,-73.937435,40.85338,-73.938378,40.853537,81.39789463,48
42427212,42427206,376,-73.9369033,40.855125,-73.937435,40.85338,199.1163939,53
42427212,42427216,377,-73.9369033,40.855125,-73.935602,40.857109,247.5800368,68
42427212,1763608189,378,-73.9369033,40.855125,-73.9377353,40.8553921,76.44210019,46
42427216,5051485223,379,-73.935602,40.857109,-73.934271,40.8590602,244.6461602,89
42427216,42436297,380,-73.935602,40.857109,-73.9360462,40.8549175,310.7798786,122
42427216,42428144,381,-73.935602,40.857109,-73.936584,40.8573519,87.08611181,51
42427216,42427212,382,-73.935602,40.857109,-73.9369033,40.855125,247.5800368,68
42427236,42427242,383,-74.0058474,40.7116883,-74.0042501,40.710185,214.6370408,79
42427242,42459820,384,-74.0042501,40.710185,-74.0039392,40.7104485,39.31040848,15
42427242,42457311,385,-74.0042501,40.710185,-74.004827,40.70966,75.97725937,29
42427249,42427251,386,-74.0064696,40.706993,-74.005691,40.706375,95.02554157,35
42427249,42444424,387,-74.0064696,40.706993,-74.006781,40.706724,39.81591954,15
42427251,42440350,388,-74.005691,40.706375,-74.0050009,40.7068535,78.83691463,29
42427251,42427254,389,-74.005691,40.706375,-74.0052181,40.7059869,58.87120948,22
42427251,42454798,390,-74.005691,40.706375,-74.0060157,40.706146,37.38465048,15
42427254,42427256,391,-74.0052181,40.7059869,-74.0044746,40.7054111,89.59899559,33
42427254,42452708,392,-74.0052181,40.7059869,-74.0055072,40.705794,32.46611575,13
42427256,42444242,393,-74.0044746,40.7054111,-74.0047522,40.7052372,30.35726435,11
42427256,42440356,394,-74.0044746,40.7054111,-74.0038616,40.7057934,66.91472439,25
42427278,42427281,395,-74.0036256,40.7136499,-74.0030556,40.7139712,59.93304785,24
42427278,42443588,396,-74.0036256,40.7136499,-74.004403,40.7140045,76.48562586,29
42427278,4878831008,397,-74.0036256,40.7136499,-74.004059,40.713135,67.91322687,26
42427281,42430535,398,-74.0030556,40.7139712,-74.0034172,40.7141186,34.62652899,21
42427281,42427290,399,-74.0030556,40.7139712,-74.0026161,40.7142983,52.33022815,21
42427290,42427300,400,-74.0026161,40.7142983,-74.0021357,40.7151767,105.8066957,38
42427300,42427305,401,-74.0021357,40.7151767,-74.0016907,40.7157471,73.68269977,27
42427300,42445466,402,-74.0021357,40.7151767,-74.0030451,40.7156034,90.16111504,34
42427300,42425955,403,-74.0021357,40.7151767,-74.0004476,40.7143777,167.7926003,62
42427305,42445474,404,-74.0016907,40.7157471,-74.002558,40.716181,87.60097077,32
42427305,42427307,405,-74.0016907,40.7157471,-74.000818,40.71693,150.6990971,54
42427307,42427311,406,-74.000818,40.71693,-74.000274,40.717619,89.28226769,32
42427307,42445481,407,-74.000818,40.71693,-74.0015648,40.7173003,75.22761951,27
42427311,42427316,408,-74.000274,40.717619,-73.999956,40.718017,51.73731325,19
42427311,42447255,409,-74.000274,40.717619,-73.999449,40.71733,76.62505695,29
42427316,42440810,410,-73.999956,40.718017,-73.999313,40.71755,75.06360808,27
42427316,42440815,411,-73.999956,40.718017,-74.000532,40.71843,66.8328582,24
42427316,42427319,412,-73.999956,40.718017,-73.9994292,40.7186723,85.32551227,32
42427319,42427322,413,-73.9994292,40.7186723,-73.999234,40.718913,31.41597299,12
42427322,42427324,414,-73.999234,40.718913,-73.998524,40.719786,114.0327928,41
42427322,42439580,415,-73.999234,40.718913,-73.999841,40.719193,59.90042419,22
42427324,42439207,416,-73.998524,40.719786,-73.9980891,40.719598,42.20538732,12
42427324,42427327,417,-73.998524,40.719786,-73.997655,40.720836,137.8230663,50
42427327,42432165,418,-73.997655,40.720836,-73.998196,40.721063,52.12821548,19
42427327,42430041,419,-73.997655,40.720836,-73.9973979,40.7214509,71.7172054,27
42427335,42433554,420,-73.9842477,40.7152208,-73.9847039,40.7145168,87.20891094,32
42427335,42427337,421,-73.9842477,40.7152208,-73.9836154,40.7161195,113.6992102,42
42427335,42440408,422,-73.9842477,40.7152208,-73.9867058,40.7159628,223.057574,83
42427335,42452107,423,-73.9842477,40.7152208,-73.9833174,40.7149508,83.98160929,32
42427337,5173480572,424,-73.9836154,40.7161195,-73.9834203,40.7164701,42.30738163,16
42427340,42427345,425,-73.983385,40.7166958,-73.9831245,40.7171801,58.47357508,22
42427340,5173480571,426,-73.983385,40.7166958,-73.983217,40.7166449,15.25270124,6
42427345,42429806,427,-73.9831245,40.7171801,-73.9839992,40.7174273,78.75199493,29
42427345,4841945992,428,-73.9831245,40.7171801,-73.9829461,40.7174102,29.68840403,12
42427346,42437067,429,-73.9825031,40.7183028,-73.9833981,40.7185738,81.25019987,30
42427346,42427352,430,-73.9825031,40.7183028,-73.981919,40.7194648,138.2559853,51
42427352,1228990859,431,-73.981919,40.7194648,-73.9795703,40.7187534,213.2303181,77
42427352,42427358,432,-73.981919,40.7194648,-73.9813183,40.7206493,141.0925388,52
42427358,1919595922,433,-73.9813183,40.7206493,-73.9812453,40.720774,15.16856345,6
42427358,42449874,434,-73.9813183,40.7206493,-73.9788004,40.7198817,228.8114849,85
42427369,42428183,435,-73.990945,40.739673,-73.9897657,40.739176,113.7489908,41
42427369,42454378,436,-73.990945,40.739673,-73.9913746,40.7390885,74.39542744,27
42427371,42427369,437,-73.994165,40.741031,-73.990945,40.739673,310.6366845,112
42427371,42430265,438,-73.994165,40.741031,-73.993739,40.741617,74.39413356,27
42427374,42427371,439,-73.997007,40.742228,-73.994165,40.741031,274.0851647,99
42427374,42439834,440,-73.997007,40.742228,-73.997434,40.741642,74.43487347,27
42427381,42427374,441,-73.9998517,40.7434266,-73.997007,40.742228,274.3705418,99
42427381,5849918502,442,-73.9998517,40.7434266,-73.9994252,40.74401,74.16155224,28
42427386,42444916,443,-74.0027323,40.7446399,-74.0031573,40.7440556,74.18791575,27
42427386,42427381,444,-74.0027323,40.7446399,-73.9998517,40.7434266,277.8157158,101
42427390,42427386,445,-74.005535,40.745816,-74.0027323,40.7446399,270.060681,97
42427390,42443676,446,-74.005535,40.745816,-74.0051067,40.7463948,73.78883665,27
42427390,42427393,447,-74.005535,40.745816,-74.0078599,40.746795,224.2049732,82
42427393,42443677,448,-74.0078599,40.746795,-74.0077312,40.7475038,79.54911398,22
42427411,42427412,449,-74.016626,40.708134,-74.017398,40.708457,74.33649801,28
42427411,588593611,450,-74.016626,40.708134,-74.0157754,40.7077457,83.71625998,32
42427411,42433718,451,-74.016626,40.708134,-74.0171175,40.7074569,85.93057411,32
42427412,42427411,452,-74.017398,40.708457,-74.016626,40.708134,74.33649801,28
42427412,4145424858,453,-74.017398,40.708457,-74.0180549,40.7087488,64.18538006,24
42427412,42440628,454,-74.017398,40.708457,-74.0169615,40.7090555,76.03862553,28
42427412,272196096,455,-74.017398,40.708457,-74.017764,40.7079616,63.13236174,24
42427423,42430274,456,-73.9923179,40.7435682,-73.991871,40.744186,78.3411367,29
42427423,42428206,457,-73.9923179,40.7435682,-73.9891049,40.7422202,309.5813123,112
42427426,42437890,458,-73.9951595,40.744765,-73.995645,40.744099,84.60505284,32
42427426,42427423,459,-73.9951595,40.744765,-73.9923179,40.7435682,274.0448869,100
42427427,42427426,460,-73.998,40.7459612,-73.9951595,40.744765,273.9314227,99
42427427,42435629,461,-73.998,40.7459612,-73.9975495,40.74658,78.58487512,29
42427477,42437909,462,-74.0008813,40.7471747,-74.0013688,40.7465084,84.7159235,31
42427477,42427427,463,-74.0008813,40.7471747,-73.998,40.7459612,294.0550563,122
42427483,42427477,464,-74.003684,40.748355,-74.0008813,40.7471747,270.2870717,97
42427483,42453630,465,-74.003684,40.748355,-74.003236,40.748974,78.50271193,29
42427494,42445314,466,-74.0082754,40.7502561,-74.0078198,40.751707,166.5115063,44
42427494,246580797,467,-74.0082754,40.7502561,-74.0084826,40.7503864,22.69413789,9
42427494,246580466,468,-74.0082754,40.7502561,-74.0065691,40.7495415,164.358163,62
42427504,42427507,469,-73.9112343,40.8716544,-73.9126036,40.8722414,132.6210812,77
42427504,42444884,470,-73.9112343,40.8716544,-73.9116992,40.8710506,77.73418215,29
42427504,60915682,471,-73.9112343,40.8716544,-73.9116935,40.8728056,145.6673392,56
42427507,1544809872,472,-73.9126036,40.8722414,-73.9128142,40.8723563,21.87343678,13
42427507,60915682,473,-73.9126036,40.8722414,-73.9116935,40.8728056,108.1824923,35
42427507,42427504,474,-73.9126036,40.8722414,-73.9112343,40.8716544,132.6210812,77
42427519,42436734,475,-73.952228,40.812316,-73.953129,40.812692,86.7058165,50
42427523,42427519,476,-73.95177,40.81294,-73.952228,40.812316,79.39707802,46
42427523,42448605,477,-73.95177,40.81294,-73.95311,40.813495,128.7275251,75
42427531,42448607,478,-73.951322,40.813567,-73.9530716,40.8143036,168.7168583,98
42427531,42427523,479,-73.951322,40.813567,-73.95177,40.81294,79.28357137,47
42427538,42427531,480,-73.95086,40.814187,-73.951322,40.813567,79.1741663,46
42427538,42448611,481,-73.95086,40.814187,-73.952974,40.81507,203.4790773,118
42427649,42427538,482,-73.9497399,40.8179231,-73.95086,40.814187,452.9356757,272
42427649,42438839,483,-73.9497399,40.8179231,-73.95088,40.818395,109.507787,40
42427735,42427649,484,-73.948541,40.821487,-73.9497399,40.8179231,496.3127764,298
42427735,42433797,485,-73.948541,40.821487,-73.9499097,40.8220613,131.8816338,76
42427735,42447399,486,-73.948541,40.821487,-73.948085,40.8221053,78.7615177,29
42427735,42438839,487,-73.948541,40.821487,-73.95088,40.818395,396.7873345,151
42427742,592405108,488,-73.9808919,40.7142522,-73.9814694,40.7144233,52.27311454,20
42427742,42452117,489,-73.9808919,40.7142522,-73.97996,40.7139762,84.34798415,31
42427744,42432000,490,-73.9808565,40.7135643,-73.9838893,40.7132131,258.6836558,97
42427744,42437786,491,-73.9808565,40.7135643,-73.9794133,40.7138115,127.8253132,50
42427744,42427747,492,-73.9808565,40.7135643,-73.9807114,40.7122116,150.9453283,56
42427744,42427742,493,-73.9808565,40.7135643,-73.9808919,40.7142522,76.72920167,30
42427747,42427744,494,-73.9807114,40.7122116,-73.9808565,40.7135643,150.9453283,56
42427747,42427750,495,-73.9807114,40.7122116,-73.9806212,40.7115339,75.78314953,28
42427750,42427747,496,-73.9806212,40.7115339,-73.9807114,40.7122116,75.78314953,28
42427750,370888101,497,-73.9806212,40.7115339,-73.9823467,40.7108766,208.7388733,77
42427762,42432818,498,-73.973465,40.763659,-73.973968,40.762967,87.84873163,24
42427762,42445947,499,-73.973465,40.763659,-73.9718586,40.7629781,155.1561181,91
42427764,42427762,500,-73.974111,40.7639334,-73.973465,40.763659,62.4301171,37
42427768,42433346,501,-73.927319,40.855598,-73.926863,40.85623,80.09431843,29
42427768,42437942,502,-73.927319,40.855598,-73.927781,40.854976,79.36782673,29
42427769,1762221470,503,-73.928716,40.856182,-73.929178,40.8555496,80.37725765,23
42427769,42427768,504,-73.928716,40.856182,-73.927319,40.855598,134.4916125,79
42427769,42433138,505,-73.928716,40.856182,-73.928411,40.856606,53.69681202,16
42427773,42437944,506,-73.9297266,40.8566083,-73.9304068,40.856077,84.06193912,32
42427773,42433138,507,-73.9297266,40.8566083,-73.928411,40.856606,113.4216312,44
42427773,42427769,508,-73.9297266,40.8566083,-73.928716,40.856182,97.4985008,57
42427780,42429104,509,-73.932043,40.857841,-73.932631,40.856716,134.5410038,30
42427780,42429109,510,-73.932043,40.857841,-73.931818,40.858271,51.43243528,12
42427780,42427782,511,-73.932043,40.857841,-73.932983,40.858113,84.82490756,50
42427782,42454300,512,-73.932983,40.858113,-73.933681,40.856783,159.1461628,64
42427782,42427780,513,-73.932983,40.858113,-73.932043,40.857841,84.82490756,50
42427786,42438544,514,-73.986846,40.745301,-73.9873007,40.7446783,79.13566905,29
42427786,42427787,515,-73.986846,40.745301,-73.9886202,40.7460463,170.9997897,63
42427787,42427797,516,-73.9886202,40.7460463,-73.990067,40.746659,139.7110805,51
42427787,42428223,517,-73.9886202,40.7460463,-73.988729,40.745286,85.03976245,32
42427797,42430288,518,-73.990067,40.746659,-73.989617,40.747277,78.48663724,29
42427797,42427805,519,-73.990067,40.746659,-73.9929106,40.7478553,274.1653393,100
42427805,42438547,520,-73.9929106,40.7478553,-73.9933621,40.7472363,78.64511503,29
42427805,42427812,521,-73.9929106,40.7478553,-73.9957492,40.7490521,273.8237975,99
42427812,4443775464,522,-73.9957492,40.7490521,-73.9952961,40.7496742,79.01201088,29
42427812,42427817,523,-73.9957492,40.7490521,-73.998626,40.7502567,277.0612068,101
42427817,42438672,524,-73.998626,40.7502567,-73.9990694,40.7496507,77.04991398,28
42427817,42427821,525,-73.998626,40.7502567,-74.00143,40.751445,270.8158251,99
42427821,42427824,526,-74.00143,40.751445,-74.0042703,40.7526457,274.1599324,99
42427821,42437693,527,-74.00143,40.751445,-74.0009843,40.7520763,79.61251201,29
42427824,42430603,528,-74.0042703,40.7526457,-74.0047377,40.7520155,80.38559312,29
42427824,42427828,529,-74.0042703,40.7526457,-74.0070337,40.75379,265.5552323,96
42427828,42437699,530,-74.0070337,40.75379,-74.0066114,40.7544696,83.707972,24
42427828,4899886584,531,-74.0070337,40.75379,-74.0072513,40.7538456,19.35926956,7
42427834,42437928,532,-73.9371368,40.8134264,-73.937635,40.812748,86.33002139,23
42427834,42445585,533,-73.9371368,40.8134264,-73.9366843,40.8140425,78.40412904,21
42427834,1795811317,534,-73.9371368,40.8134264,-73.939138,40.8142699,193.0316389,112
42427844,42429174,535,-73.9300037,40.8621121,-73.930771,40.860641,176.3245346,42
42427844,1763749977,536,-73.9300037,40.8621121,-73.9299913,40.8622207,12.11905022,3
42427844,42427846,537,-73.9300037,40.8621121,-73.9296889,40.8622188,29.07123045,9
42427846,1764647103,538,-73.9296889,40.8622188,-73.9294436,40.8623334,24.2908576,7
42427849,42427852,539,-73.9286059,40.8626215,-73.927766,40.862926,78.48823037,21
42427849,1764647103,540,-73.9286059,40.8626215,-73.9294436,40.8623334,77.55025092,21
42427852,42427849,541,-73.927766,40.862926,-73.9286059,40.8626215,78.48823037,21
42427852,42427855,542,-73.927766,40.862926,-73.926923,40.863238,79.08626411,21
42427852,42431177,543,-73.927766,40.862926,-73.926502,40.860956,243.5699309,141
42427855,42427852,544,-73.926923,40.863238,-73.927766,40.862926,79.08626411,21
42427855,42429212,545,-73.926923,40.863238,-73.9281099,40.8650857,228.499397,132
42427855,42427859,546,-73.926923,40.863238,-73.926011,40.863575,85.53333073,23
42427859,42432789,547,-73.926011,40.863575,-73.925373,40.862582,122.8060871,28
42427859,42427855,548,-73.926011,40.863575,-73.926923,40.863238,85.53333073,23
42427859,42427863,549,-73.926011,40.863575,-73.923767,40.864403,210.3987338,56
42427859,42432795,550,-73.926011,40.863575,-73.92662,40.864525,117.4375533,27
42427863,42427867,551,-73.923767,40.864403,-73.921884,40.8651,176.6584729,47
